Pclass,SibSp,Parch,Fare,Gender,AgeFill,AgeisNull,port_C,port_Q,port_S,FamilySize,Pclass*Pclass,Pclass*Fare,Pclass*Gender,Pclass*AgeFill,Pclass*FamilySize,Fare*Fare,Fare*Gender,Fare*AgeFill,Fare*FamilySize,Gender*AgeFill,Gender*FamilySize,AgeFill*AgeFill,AgeFill*FamilySize,FamilySize*FamilySize,Pclass*Pclass*Pclass,Pclass*Pclass*Fare,Pclass*Pclass*Gender,Pclass*Pclass*AgeFill,Pclass*Pclass*FamilySize,Pclass*Fare*Fare,Pclass*Fare*Gender,Pclass*Fare*AgeFill,Pclass*Fare*FamilySize,Pclass*Gender*AgeFill,Pclass*Gender*FamilySize,Pclass*AgeFill*AgeFill,Pclass*AgeFill*FamilySize,Pclass*FamilySize*FamilySize,Fare*Fare*Fare,Fare*Fare*Gender,Fare*Fare*AgeFill,Fare*Fare*FamilySize,Fare*Gender*AgeFill,Fare*Gender*FamilySize,Fare*AgeFill*AgeFill,Fare*AgeFill*FamilySize,Fare*FamilySize*FamilySize,Gender*AgeFill*AgeFill,Gender*AgeFill*FamilySize,Gender*FamilySize*FamilySize,AgeFill*AgeFill*AgeFill,AgeFill*AgeFill*FamilySize,AgeFill*FamilySize*FamilySize,FamilySize*FamilySize*FamilySize,Survived
3,-0.2371394111382117,-0.2367038622841949,-0.24605072198582284,0,-0.1545510057157671,1,0.0,1.0,0.0,-0.280329970706435,0.43150973413131305,-0.2742790047178601,0,0.1974544184129621,-0.23736305413137154,-0.0993799838149492,-0.19383214092843365,-0.2252007997656379,-0.1745473648418852,-0.3165625061502096,-0.19356481599610129,-0.21904682940370715,-0.25313518015186104,-0.1528673684981476,0.44173739450441984,-0.19106573604907795,-0.28716051650296126,0.3124088060655833,-0.2129558174701033,-0.10986880289679778,-0.25269281220850204,-0.246177567752339,-0.17815865730310265,-0.3066449926725759,-0.16603858405438432,-0.04996111480870334,-0.21441382379802235,-0.1371915440764206,-0.053385248801627525,-0.08358591841972687,-0.09369022787268555,-0.08859263371092148,-0.1727640717733104,-0.12235487654193546,-0.20557388360320103,-0.14541157159386178,-0.11562199736117432,-0.24805546565322653,-0.17691343054063136,-0.11138712539334464,-0.2217192934447199,-0.2075078120331463,-0.13526981073273622,-0.09906781587036366,0
3,-0.2371394111382117,-0.2367038622841949,-0.2430322142226352,0,0.10851938202531479,0,0.0,0.0,1.0,-0.280329970706435,0.43150973413131305,-0.26555432020838765,0,0.5322542421513524,-0.23736305413137154,-0.09924319511892114,-0.19383214092843365,-0.20776779228910874,-0.1745473648418852,-0.3165625061502096,-0.19356481599610129,-0.00018774894203586469,-0.25313518015186104,-0.1528673684981476,0.44173739450441984,-0.17655200195487672,-0.28716051650296126,0.6016555121389076,-0.2129558174701033,-0.10945846473022294,-0.25269281220850204,-0.19404396744749552,-0.17815865730310265,-0.3066449926725759,-0.16603858405438432,0.29268453579995085,-0.21441382379802235,-0.1371915440764206,-0.05338174838551047,-0.08358591841972687,-0.09322177023329305,-0.08859263371092148,-0.1727640717733104,-0.12235487654193546,-0.18495478977164861,-0.14541157159386178,-0.11562199736117432,-0.24805546565322653,-0.17691343054063136,-0.11138712539334464,-0.07407749369636699,-0.2075078120331463,-0.13526981073273622,-0.09906781587036366,1
1,-0.2371394111382117,-0.2367038622841949,-0.056890902159398994,0,-0.041806553826732,0,0.0,0.0,1.0,-0.280329970706435,-0.7300466801013152,-0.24228849484979445,0,-0.5518594728110543,-0.23736305413137154,-0.08077094948019742,-0.19383214092843365,-0.07512949891247825,-0.1745473648418852,-0.3165625061502096,-0.19356481599610129,-0.13183230861822912,-0.25313518015186104,-0.1528673684981476,-0.6813188479329583,-0.42328548155629747,-0.28716051650296126,-0.592061052608145,-0.2129558174701033,-0.0947274111194204,-0.25269281220850204,-0.2020456790056391,-0.17815865730310265,-0.3066449926725759,-0.16603858405438432,-0.36226387572268975,-0.21441382379802235,-0.1371915440764206,-0.05224807727295539,-0.08358591841972687,-0.07875858098528532,-0.08859263371092148,-0.1727640717733104,-0.12235487654193546,-0.1087003228283852,-0.14541157159386178,-0.11562199736117432,-0.24805546565322653,-0.17691343054063136,-0.11138712539334464,-0.16722885028962284,-0.2075078120331463,-0.13526981073273622,-0.09906781587036366,1
3,0.21627521402090125,-0.2367038622841949,-0.16203558924376754,1,-0.28608619958630804,1,0.0,0.0,1.0,0.02956333437971089,0.43150973413131305,-0.03144195253754359,3,0.030054506543766967,0.08968408179293576,-0.09363291064147984,0.005252027183112356,-0.18359092757420417,-0.11414155462340567,0.3918755369650345,0.21512298270656752,-0.3083182964341257,0.008603145357460882,-0.10815140483043603,0.44173739450441984,0.2128998629061894,1.0721902401896282,0.16778545302892117,0.115572982124502,-0.09262875647739718,0.28357231692256996,-0.12174278801141268,-0.07931420725635664,0.7309324695074471,0.2809111996086261,-0.18972447229381229,0.08782565633632314,-0.09191833453120181,-0.053154209054674384,-0.07205442428736386,-0.09035646684099413,-0.08414524154735738,-0.048747545575629464,-0.042947735955405984,-0.1898130399832204,-0.10411614696552242,-0.1057609045942697,0.10771495610106048,0.15732811314018177,-0.04660518758298558,-0.2706945923710442,-0.06650459160541375,-0.09424168633654291,-0.09391189157477405,1
2,0.21627521402090125,-0.2367038622841949,-0.062424833058576296,1,0.4843342216554318,0,0.0,0.0,1.0,0.02956333437971089,-0.2944630247640796,0.004426194890287546,2,0.34094005715798653,-0.01933163018183334,-0.08160502865465954,0.1276702423572928,0.020048988265564976,-0.076997609209558,1.0673629734237555,0.21512298270656752,0.40571631005956,0.2581675952616981,-0.10815140483043603,-0.3789575518921257,-0.006956331335599503,0.3169953753604118,0.050709405332575626,-0.06694301765027874,-0.07605449960429038,0.324652668429505,0.19003818734339514,-0.07174227215960799,1.044618679003733,0.1319279383876226,0.4232162122222953,0.17920038288856713,-0.10700940437960807,-0.05231906055020534,-0.053512657228116225,-0.0716719696067145,-0.07699417260768732,0.21847107659551115,0.005880257324509638,0.04323118302338196,-0.015136824535804408,-0.09969725127797432,1.109606024827168,0.47602353851025936,-0.04660518758298558,0.28178549210553133,0.33057694910156477,-0.05512184679598649,-0.09391189157477405,1
3,-0.2371394111382117,-0.2367038622841949,-0.252339279825797,0,-0.4552028774198607,0,0.0,0.0,1.0,-0.280329970706435,0.43150973413131305,-0.292455430779261,0,-0.18517395157376965,-0.23736305413137154,-0.09964827651714027,-0.19383214092843365,-0.24502965126106357,-0.1745473648418852,-0.3165625061502096,-0.19356481599610129,-0.40334921295037773,-0.25313518015186104,-0.1528673684981476,0.44173739450441984,-0.22130268207866383,-0.28716051650296126,-0.018158858018215873,-0.2129558174701033,-0.11067362623907104,-0.25269281220850204,-0.3054759659064386,-0.17815865730310265,-0.3066449926725759,-0.16603858405438432,-0.3385048205844121,-0.21441382379802235,-0.1371915440764206,-0.053391715483841785,-0.08358591841972687,-0.09421307879352604,-0.08859263371092148,-0.1727640717733104,-0.12235487654193546,-0.22246380525543494,-0.14541157159386178,-0.11562199736117432,-0.24805546565322653,-0.17691343054063136,-0.11138712539334464,-0.3139749639168868,-0.2075078120331463,-0.13526981073273622,-0.09906781587036366,0
1,0.21627521402090125,-0.2367038622841949,0.23841977400578923,0,0.7849860933595254,0,0.0,0.0,1.0,0.02956333437971089,-0.7300466801013152,0.04223316109800147,0,-0.2011168003232168,-0.12834734215660243,-0.010936352131361519,-0.19383214092843365,0.48502019785881684,0.03518460976761827,-0.3165625061502096,-0.19356481599610129,0.8094262930665527,0.355558600102376,-0.10815140483043603,-0.6813188479329583,-0.2655158164952583,-0.28716051650296126,-0.49105426636031746,-0.17645261751514718,-0.024897565350738685,-0.25269281220850204,0.3563322608816847,-0.0637610432738459,-0.3066449926725759,-0.16603858405438432,0.1289474329192907,0.0198803468487571,-0.12210047422801433,-0.042529810760843834,-0.08358591841972687,0.03301213201554434,-0.03497874726122159,-0.1727640717733104,-0.12235487654193546,0.6126892552024489,0.18802974528092792,-0.08138379328229434,-0.24805546565322653,-0.17691343054063136,-0.11138712539334464,0.720258297844792,0.5550839696203558,-0.039855567950891305,-0.09391189157477405,0
1,0.21627521402090125,1.0039028512170856,0.883374266073543,1,-0.5679473293088958,0,0.0,0.0,1.0,0.6493499445520027,-0.7300466801013152,0.663624580050428,1,-0.7750593553033145,0.08968408179293576,0.31444730558349787,1.290025012697996,0.1805910148309391,1.17614155929803,0.14474598704111216,1.0324985801119053,-0.4543614798249026,0.2581675952616981,0.24957630451125673,-0.6813188479329583,0.07905098181522255,-0.136121543537118,-0.656338098402217,-0.10344621760523488,0.3004639531009304,1.079642912340745,0.05286598920379133,0.5585701629210912,-0.08143438072652442,0.2809111996086261,-0.5305810374251865,-0.017606720454727613,-0.0013719154407642181,0.0542606599981365,0.5570279294489024,0.07015311143677219,0.6526107977383617,0.42913615648641507,1.6532085154549967,-0.09229457337021316,0.4558564917510184,0.5458674553255943,-0.09720418893318272,0.47602353851025936,0.4716503148998869,-0.33265518696152174,-0.028146224988242596,0.10517408107751297,0.040142140110555634,1
3,0.6696898391800141,1.0039028512170856,0.021841841997077935,1,-0.3048769415678139,0,0.0,0.0,1.0,0.9592432496381486,0.43150973413131305,0.5000367454978196,3,0.00614023341959623,1.0708254895658575,-0.06701306204019651,0.23123110620413737,-0.08100648381353212,0.3413407659059991,0.375400233636773,1.4411863788145742,-0.3199743251554553,0.7694703706752571,0.5625880501852379,0.44173739450441984,1.0970281648112803,1.0721902401896282,0.1471249740236837,1.101159380908318,-0.01277464435609666,0.8922832010760071,0.18503711761955544,0.6660097825371194,0.7068027610846558,1.6217605505976573,-0.20797314416206766,0.966428796261746,0.5871798086470801,-0.05088321454481191,-0.03101818594895312,-0.07460131395272478,-0.0074966998229700115,0.08586493255704039,0.5558116967902261,-0.14300527991551396,0.19906492303080914,0.22124763132190234,0.09135990696687205,1.1289605075611502,0.9251238795724003,-0.2765283941621275,0.33057694910156477,0.5059139007612616,0.23091133904737096,0
2,0.6696898391800141,1.6242062079677257,-0.13537210400227698,1,-0.1921324896787788,0,0.0,0.0,1.0,1.2691365547242945,-0.2944630247640796,-0.136138166651213,2,-0.23300249782211113,0.8527940656163194,-0.09096776759297143,0.03802053932569599,-0.15523669380071084,0.1771945424862177,0.47425205360634193,1.849874177517243,-0.24592426033759662,1.2077298924583078,0.9650317231946424,-0.3789575518921257,-0.16284458642146446,0.3169953753604118,-0.27985825875122355,0.5171081816290196,-0.09477870339024226,0.16366210171313766,-0.15942431744083363,0.20555426989699832,0.4655056768567435,1.3237940281556504,-0.25692252282044686,0.910198195306519,0.6173619483438926,-0.053003506804180214,-0.06794593189949667,-0.08801098731768775,-0.05843298887655936,-0.011540796346598228,0.3400314234572656,-0.16944672255238868,0.12301167097081686,0.17148279981190237,0.19526257205465733,1.688620766747628,1.5081613198656316,-0.23723016559934768,0.6709979204316882,1.0097011026494027,0.5454227210783368,1
1,0.21627521402090125,2.244509564718366,2.3221962998596393,0,1.311126868841689,0,0.0,0.0,1.0,1.2691365547242945,-0.7300466801013152,2.049880007666606,0,0.022083082169043387,0.30771550574247397,1.8949916289505662,-0.19383214092843365,4.3175515361209875,4.7592191219469715,-0.3165625061502096,-0.19356481599610129,1.6848626149132377,3.642505013475256,0.9650317231946424,-0.6813188479329583,0.8477413431006945,-0.28716051650296126,-0.4267772205662454,-0.03043981769532259,1.8809007354593177,-0.25269281220850204,4.176741279305531,2.512948005460272,-0.3066449926725759,-0.16603858405438432,0.5858083003974963,1.2850688683413662,0.24008520213373602,1.0801288543887886,-0.08358591841972687,3.52981780144091,5.845238402158926,-0.1727640717733104,-0.12235487654193546,6.299008874226914,9.894810692514294,3.911501290986515,-0.24805546565322653,-0.17691343054063136,-0.11138712539334464,1.9013926958316154,6.039644063272344,2.9179859582863013,0.5454227210783368,0
2,-0.2371394111382117,-0.2367038622841949,-0.21838106748993638,0,0.07093789806230309,0,0.0,0.0,1.0,-0.280329970706435,-0.2944630247640796,-0.29609071599154124,0,-0.009802615329850927,-0.23736305413137154,-0.0979316541352219,-0.19383214092843365,-0.189229010650012,-0.1745473648418852,-0.3165625061502096,-0.19356481599610129,-0.03474444585703659,-0.25313518015186104,-0.1528673684981476,-0.3789575518921257,-0.3402346697950349,-0.28716051650296126,-0.15130416716307943,-0.2129558174701033,-0.10870552882225154,-0.25269281220850204,-0.22719391533123315,-0.17815865730310265,-0.3066449926725759,-0.16603858405438432,-0.03650719201955819,-0.21441382379802235,-0.1371915440764206,-0.05334212022392243,-0.08358591841972687,-0.09212122732142916,-0.08859263371092148,-0.1727640717733104,-0.12235487654193546,-0.17375013842068693,-0.14541157159386178,-0.11562199736117432,-0.24805546565322653,-0.17691343054063136,-0.11138712539334464,-0.09971650891253957,-0.2075078120331463,-0.13526981073273622,-0.09906781587036366,0
2,0.21627521402090125,0.38359949446644526,-0.059909409922586615,1,0.5970786735444669,0,0.0,0.0,1.0,0.33945663946585675,-0.2944630247640796,0.009273241839994463,2,0.43659714965466945,0.19869979376770486,-0.08122806613527847,0.13076161142734785,0.044416974440666404,0.022428103261852413,1.1662147933933245,0.6238107814092364,0.5488797687074202,0.8425136243057656,0.025996486172698764,-0.3789575518921257,-0.0015808742636731245,0.3169953753604118,0.10580401601320882,0.07906978216954585,-0.07530062586295654,0.3302040672817936,0.23862000751783818,0.03672058192895389,1.141137512694898,0.42989446082962957,0.5726406312847159,0.6290451905303837,-0.016462985289170482,-0.052287163687343374,-0.05293154484007567,-0.06953010652991051,-0.06494747216078157,0.2504470262218091,0.13658145145761713,0.087461745906536,0.1364328330990508,-0.051310522794405136,1.3104845106635528,1.2222372174255631,0.1477406258480916,0.4285143809996974,1.0278908742455273,0.20822146328190547,-0.05782042150564683,1
3,-0.2371394111382117,-0.2367038622841949,-0.22844276003389508,0,-0.3424584255308256,0,0.0,0.0,1.0,-0.280329970706435,0.43150973413131305,-0.22338501174593747,0,-0.04168831282874524,-0.23736305413137154,-0.0985088216290111,-0.19383214092843365,-0.2262246647309783,-0.1745473648418852,-0.3165625061502096,-0.19356481599610129,-0.3424636041001383,-0.25313518015186104,-0.1528673684981476,0.44173739450441984,-0.1064022871662375,-0.28716051650296126,0.10580401601320882,-0.2129558174701033,-0.10725549416188694,-0.25269281220850204,-0.24923944717509802,-0.17815865730310265,-0.3066449926725759,-0.16603858405438432,-0.2431823463549369,-0.21441382379802235,-0.1371915440764206,-0.05336082936334905,-0.08358591841972687,-0.0934417690946318,-0.08859263371092148,-0.1727640717733104,-0.12235487654193546,-0.211904666284718,-0.14541157159386178,-0.11562199736117432,-0.24805546565322653,-0.17691343054063136,-0.11138712539334464,-0.2873885883803316,-0.2075078120331463,-0.13526981073273622,-0.09906781587036366,0
3,0.21627521402090125,-0.2367038622841949,-0.24579917967222387,0,-0.1545510057157671,0,0.0,0.0,1.0,0.02956333437971089,0.43150973413131305,-0.27355194767540403,0,0.1974544184129621,0.08968408179293576,-0.09936878315827286,-0.19383214092843365,-0.22503015560474784,-0.14537623599414123,-0.3165625061502096,-0.19356481599610129,-0.21904682940370715,0.05121170997525747,-0.10815140483043603,0.44173739450441984,-0.18985625820789448,-0.28716051650296126,0.3124088060655833,0.115572982124502,-0.10983520321306321,-0.25269281220850204,-0.24566725451521249,-0.1304247691594101,-0.3066449926725759,-0.16603858405438432,-0.04996111480870334,0.13702743217214683,-0.09191833453120181,-0.05338496719967574,-0.08358591841972687,-0.09368228282113192,-0.08755545290806836,-0.1727640717733104,-0.12235487654193546,-0.20547911140736994,-0.12222278591674648,-0.11085988579206354,-0.24805546565322653,-0.17691343054063136,-0.11138712539334464,-0.2217192934447199,-0.016859866619770764,-0.08756268934181376,-0.09391189157477405,0
2,-0.2371394111382117,-0.2367038622841949,-0.19322683613003958,1,-0.041806553826732,0,0.0,0.0,1.0,-0.280329970706435,-0.2944630247640796,-0.24762024649447206,2,-0.10545970782653387,-0.23736305413137154,-0.09623622462221608,-0.03308094928557043,-0.1787173303391839,-0.1745473648418852,0.6060544802324339,-0.19356481599610129,-0.13183230861822912,-0.25313518015186104,-0.1528673684981476,-0.3789575518921257,-0.28648009907577116,0.3169953753604118,-0.20639877784371263,-0.2129558174701033,-0.10531490051194625,0.035979928110501505,-0.20623705172657145,-0.17815865730310265,0.59419745511163,-0.16603858405438432,-0.13784099345269402,-0.21441382379802235,-0.1371915440764206,-0.05327735482245184,-0.07606760312182421,-0.09104510143370226,-0.08859263371092148,-0.04235235565036989,-0.12235487654193546,-0.17313449823656815,-0.14541157159386178,-0.11562199736117432,0.35534964122694873,-0.17691343054063136,-0.11138712539334464,-0.16722885028962284,-0.2075078120331463,-0.13526981073273622,-0.09906781587036366,1
3,-0.2371394111382117,-0.2367038622841949,-0.24240335843863778,0,-0.1545510057157671,1,0.0,0.0,1.0,-0.280329970706435,0.43150973413131305,-0.26373667760224756,0,0.1974544184129621,-0.23736305413137154,-0.09921404365136374,-0.19383214092843365,-0.22272645943273195,-0.1745473648418852,-0.3165625061502096,-0.19356481599610129,-0.21904682940370715,-0.25313518015186104,-0.1528673684981476,0.44173739450441984,-0.17352830735191813,-0.28716051650296126,0.3124088060655833,-0.2129558174701033,-0.10937101627799108,-0.25269281220850204,-0.23877802581400473,-0.17815865730310265,-0.3066449926725759,-0.16603858405438432,-0.04996111480870334,-0.21441382379802235,-0.1371915440764206,-0.053380985373601024,-0.08358591841972687,-0.09357252020673348,-0.08859263371092148,-0.1727640717733104,-0.12235487654193546,-0.2041996867636502,-0.14541157159386178,-0.11562199736117432,-0.24805546565322653,-0.17691343054063136,-0.11138712539334464,-0.2217192934447199,-0.2075078120331463,-0.13526981073273622,-0.09906781587036366,1
1,-0.2371394111382117,1.0039028512170856,0.49960420756963275,0,-0.9437621689390128,0,0.0,0.0,1.0,0.33945663946585675,-0.7300466801013152,0.29387535876715554,0,-0.9344878427977861,-0.01933163018183334,0.09226036691359575,-0.19383214092843365,-0.18870118778307973,0.4397031860410171,-0.3165625061502096,-0.19356481599610129,-0.5530948995820475,-0.15574417531118312,0.025996486172698764,-0.6813188479329583,-0.12597808918507178,-0.28716051650296126,-0.7022502739694114,-0.13994941756019103,0.07829213213898942,-0.25269281220850204,-0.315258139936387,0.15688228038888694,-0.3066449926725759,-0.16603858405438432,-0.5821066991708488,-0.17692675649453762,-0.07682726468279555,-0.019235284950296555,-0.08358591841972687,-0.0729729621085254,0.14134449949761488,-0.1727640717733104,-0.12235487654193546,-0.2270091840927273,-0.06728652157845828,0.08492763991611946,-0.24805546565322653,-0.17691343054063136,-0.11138712539334464,-0.35573632931266136,-0.19774663722798147,-0.10473725304254584,-0.05782042150564683,1
2,-0.2371394111382117,0.38359949446644526,-0.12782583459430794,1,-0.6055288132719074,0,0.0,0.0,1.0,0.02956333437971089,-0.2944630247640796,-0.12159702580209225,2,-0.5837451703099485,-0.01933163018183334,-0.09013989296906752,0.04729464653586118,-0.2088872179845476,-0.1013850481176398,0.11179538038458917,0.21512298270656752,-0.46917149278847436,-0.09487479728575941,-0.10815140483043603,-0.3789575518921257,-0.14671821520568534,0.3169953753604118,-0.4818718312468786,-0.06694301765027874,-0.09312306680042297,0.18031629827000326,-0.26638597194254854,-0.09834636844548166,0.11160328665580543,0.1319279383876226,-0.4899330153813863,-0.09258085506169704,-0.10700940437960807,-0.052952219265796775,-0.06666970899944588,-0.09087212704238987,-0.08206849934035226,-0.08194162661626254,-0.026178526142101637,-0.2149646709437123,-0.11516921959824131,-0.10367843779877432,-0.11798472195073978,0.02518610749893007,-0.04660518758298558,-0.33736615146378796,-0.15595660759336955,-0.11046210760945654,-0.09391189157477405,1
1,-0.2371394111382117,-0.2367038622841949,-0.056890902159398994,0,0.1836823499513382,0,0.0,0.0,1.0,-0.280329970706435,-0.7300466801013152,-0.24228849484979445,0,-0.4562023803143713,-0.23736305413137154,-0.08077094948019742,-0.19383214092843365,-0.031635715184818204,-0.1745473648418852,-0.3165625061502096,-0.19356481599610129,0.07221675887987043,-0.25313518015186104,-0.1528673684981476,-0.6813188479329583,-0.42328548155629747,-0.28716051650296126,-0.5645137472678284,-0.2129558174701033,-0.0947274111194204,-0.25269281220850204,-0.15868946637937145,-0.17815865730310265,-0.3066449926725759,-0.16603858405438432,-0.2557775081149877,-0.21441382379802235,-0.1371915440764206,-0.05224807727295539,-0.08358591841972687,-0.07529547809661079,-0.08859263371092148,-0.1727640717733104,-0.12235487654193546,-0.04879459039028182,-0.14541157159386178,-0.11562199736117432,-0.24805546565322653,-0.17691343054063136,-0.11138712539334464,-0.017787065932542985,-0.2075078120331463,-0.13526981073273622,-0.09906781587036366,1
3,0.6696898391800141,0.38359949446644526,-0.1302577456821828,1,-0.9061806849760011,0,1.0,0.0,0.0,0.6493499445520027,0.43150973413131305,0.06040861775001243,3,-0.7591165065538673,0.7437783536415503,-0.09041023479218623,0.04430591091893193,-0.2518099580922051,0.0422190727228125,-0.15180947286759466,1.0324985801119053,-0.5481582285941903,-0.07052704607558993,0.24957630451125673,0.44173739450441984,0.36569561753857494,1.0721902401896282,-0.5140103541439146,0.7726305813137126,-0.08296138674683859,0.388770214893667,-0.3257525479451282,0.17654495865998712,-0.0653479084446636,1.1748107669346468,-0.5652177322653261,-0.003549070215920845,0.2702673418305485,-0.05296918777853614,-0.06708645860807456,-0.09340131102362885,-0.06950241848977917,-0.13826533616052986,0.16259789405885214,-0.23203302210448135,-0.11094906937863945,-0.009462311305527682,-0.22881423137771076,0.05627834412040106,0.4716503148998869,-0.35521097495317644,-0.18463005858354123,-0.049396992229075794,0.040142140110555634,1
1,-0.2371394111382117,-0.2367038622841949,-0.017147216610762083,0,0.8601490612855488,0,0.0,0.0,1.0,-0.280329970706435,-0.7300466801013152,-0.20399682394710983,0,-0.1692311028243225,-0.23736305413137154,-0.07426778688986418,-0.19383214092843365,0.15492613303307315,-0.1745473648418852,-0.3165625061502096,-0.19356481599610129,0.921324168791317,-0.25313518015186104,-0.1528673684981476,-0.6813188479329583,-0.4020524261221883,-0.28716051650296126,-0.4818718312468786,-0.2129558174701033,-0.08822469100745,-0.25269281220850204,0.027282285582516018,-0.17815865730310265,-0.3066449926725759,-0.16603858405438432,0.18734318289770796,-0.21441382379802235,-0.1371915440764206,-0.05164630264025714,-0.08358591841972687,-0.05531125333304407,-0.08859263371092148,-0.1727640717733104,-0.12235487654193546,0.2652740979023978,-0.14541157159386178,-0.11562199736117432,-0.24805546565322653,-0.17691343054063136,-0.11138712539334464,0.8546801149405332,-0.2075078120331463,-0.13526981073273622,-0.09906781587036366,1
2,0.21627521402090125,1.0039028512170856,-0.044816871106648545,0,0.2588453178773616,0,0.0,0.0,1.0,0.6493499445520027,-0.2944630247640796,0.03835552353823596,0,0.14962587216462064,0.4167312177172431,-0.07889053778543216,-0.19383214092843365,-0.0053428628748768475,0.13779944886547016,-0.3165625061502096,-0.19356481599610129,0.14900941869098316,1.0616433851972908,0.24957630451125673,-0.3789575518921257,0.030671868167885145,-0.28716051650296126,-0.05947981602869077,0.22508258198937042,-0.07062588725640796,-0.25269281220850204,0.1394151142204461,0.162578422050587,-0.3066449926725759,-0.16603858405438432,0.15528277114485142,0.7977369933960649,0.13444771319489215,-0.05208269701715046,-0.08358591841972687,-0.07222037007337236,-0.04895562208380941,-0.1727640717733104,-0.12235487654193546,-0.01681648025519805,0.21212818750229018,0.037347438572640945,-0.24805546565322653,-0.17691343054063136,-0.11138712539334464,0.04553105293521008,0.9784749267943802,0.48301448249361884,0.040142140110555634,0
3,0.21627521402090125,-0.2367038622841949,-0.12313004268404242,0,-0.1545510057157671,1,0.0,0.0,1.0,0.02956333437971089,0.43150973413131305,0.0810105061050467,0,0.1974544184129621,0.08968408179293576,-0.08960834742327392,-0.19383214092843365,-0.1418124589518111,-0.09963403000403954,-0.3165625061502096,-0.19356481599610129,-0.21904682940370715,0.05121170997525747,-0.10815140483043603,0.44173739450441984,0.3999673816463489,-0.28716051650296126,0.3124088060655833,0.115572982124502,-0.08055588832252784,-0.25269281220850204,0.0031961812077945634,-0.05557496284668257,-0.3066449926725759,-0.16603858405438432,-0.04996111480870334,0.13702743217214683,-0.09191833453120181,-0.05291824487083485,-0.08358591841972687,-0.08675883472865,-0.08175247372198408,-0.1727640717733104,-0.12235487654193546,-0.15926174421081288,-0.08586127873479323,-0.10339258860658088,-0.24805546565322653,-0.17691343054063136,-0.11138712539334464,-0.2217192934447199,-0.016859866619770764,-0.08756268934181376,-0.09391189157477405,0
1,-0.2371394111382117,-0.2367038622841949,-0.044816871106648545,0,0.033356414099291395,0,1.0,0.0,0.0,-0.280329970706435,-0.7300466801013152,-0.23065558217049786,0,-0.5199737753121599,-0.23736305413137154,-0.07889053778543216,-0.19383214092843365,-0.050802467335990434,-0.1745473648418852,-0.3165625061502096,-0.19356481599610129,-0.06820410477473571,-0.25313518015186104,-0.1528673684981476,-0.6813188479329583,-0.4168349330699858,-0.28716051650296126,-0.5828786174947062,-0.2129558174701033,-0.09284712736878642,-0.25269281220850204,-0.1777955939773877,-0.17815865730310265,-0.3066449926725759,-0.16603858405438432,-0.32905844926437405,-0.21441382379802235,-0.1371915440764206,-0.05208269701715046,-0.08358591841972687,-0.0760035963609936,-0.08859263371092148,-0.1727640717733104,-0.12235487654193546,-0.08346938649442186,-0.14541157159386178,-0.11562199736117432,-0.24805546565322653,-0.17691343054063136,-0.11138712539334464,-0.12375362395061068,-0.2075078120331463,-0.13526981073273622,-0.09906781587036366,0
1,0.21627521402090125,-0.2367038622841949,0.5725102255739033,0,0.7474046093965137,0,1.0,0.0,0.0,0.02956333437971089,-0.7300466801013152,0.36411779375291825,0,-0.21705964907266398,-0.12834734215660243,0.12800946289471618,-0.19383214092843365,0.9139802473156424,0.1597639019201921,-0.3165625061502096,-0.19356481599610129,0.755122912200123,0.34338472449729124,-0.10815140483043603,-0.6813188479329583,-0.08702806478760042,-0.28716051650296126,-0.4956454839170369,-0.17645261751514718,0.11403879573413725,-0.25269281220850204,0.7839355071036704,0.00419032087195462,-0.3066449926725759,-0.16603858405438432,0.10060831895917645,0.015194463435821511,-0.12210047422801433,-0.009331844820471202,-0.08358591841972687,0.22363020963745264,0.047630236034331946,-0.1727640717733104,-0.12235487654193546,1.0626778563897368,0.37546144005789395,-0.061046545055533225,-0.24805546565322653,-0.17691343054063136,-0.11138712539334464,0.6569487913435879,0.5248853350668772,-0.0417638528065282,-0.09391189157477405,1
3,-0.2371394111382117,-0.2367038622841949,-0.2430322142226352,0,-0.1545510057157671,1,0.0,0.0,1.0,-0.280329970706435,0.43150973413131305,-0.26555432020838765,0,0.1974544184129621,-0.23736305413137154,-0.09924319511892114,-0.19383214092843365,-0.2231530698349571,-0.1745473648418852,-0.3165625061502096,-0.19356481599610129,-0.21904682940370715,-0.25313518015186104,-0.1528673684981476,0.44173739450441984,-0.17655200195487672,-0.28716051650296126,0.3124088060655833,-0.2129558174701033,-0.10945846473022294,-0.25269281220850204,-0.240053808906821,-0.17815865730310265,-0.3066449926725759,-0.16603858405438432,-0.04996111480870334,-0.21441382379802235,-0.1371915440764206,-0.05338174838551047,-0.08358591841972687,-0.09359319845081328,-0.08859263371092148,-0.1727640717733104,-0.12235487654193546,-0.20443661725322793,-0.14541157159386178,-0.11562199736117432,-0.24805546565322653,-0.17691343054063136,-0.11138712539334464,-0.2217192934447199,-0.2075078120331463,-0.13526981073273622,-0.09906781587036366,0
